MANDT,VBELN,ERDAT,ERNAM,KUNNR,NETWR,VSBED,FAKSK
SC1,aeb1e7a1-e5c8-4f65-b958-07ed17491726,2017-05-08 07:40:11,Cher Ehrmann,00d277b4-f5fa-4821-95ee-9a6158c52b2c,13494.33,Special Handling,BILLINGBLOCK
SC1,b8f9436e-399e-489e-841b-7be252fc53bc,2010-03-10 22:40:08,Dominica Kirkley,58765d85-f02b-4238-90ec-87cb67bc6fb0,7409.82,Courier Service,
SC1,e4bc5ac0-ee75-4886-8fd0-9101568d923d,2011-07-17 10:57:02,Lang Winkler,58765d85-f02b-4238-90ec-87cb67bc6fb0,11401.16,Post Office,
SC1,cebc6745-2a34-41c2-b558-87613f761501,2012-01-13 09:21:59,Margene Hamil,3e689214-7e7f-407a-a685-0fb7f1cb33e5,2452.79,Courier Service,
SC1,9c9bacfa-dd16-4840-9396-d91d22039ed9,2017-07-26 06:57:00,Roy Ortego,49f27ced-4958-4a53-a8b6-94d4b4912e0e,6654.04,Courier Service,
SC1,03dae987-09ba-49df-ab4a-75bbe70f7726,2015-01-27 22:40:43,Ceola Harry,0f1c341e-374b-4d83-9ba5-138b925fc19f,10342.84,Sea Freight,
SC1,121e8681-78f6-44a3-a696-ac6f0ce57560,2014-06-05 21:08:03,Lang Winkler,96fd9147-3341-47b5-9c06-c87ac5dbd3ce,11034.22,Truck Transport,
SC1,f66f6687-1501-4674-a37b-00d250f82e7b,2017-05-01 16:23:11,Dalila Proehl,df1f4760-5030-4cee-bf78-49b9825ae2f8,13628.01,Standard Pallet,
SC1,e1c385cc-8dd2-4e30-b8cb-52769f1a622c,2016-07-12 03:44:06,Rona Hennis,c63234a0-5522-49d8-9536-512492515307,8057.45,Standard Delivery,
SC1,e9ad1561-e877-4de2-82fd-ce197c9f73c4,2010-03-01 13:40:26,Alfonso Wernick,ba996f00-757d-4139-a34a-71f5c4a53941,14064.9,Drop Ship,
SC1,af6ce4f8-815f-4908-b460-e85c5428b537,2016-11-11 04:43:03,Anna Hulings,574ab7fd-d3af-4312-8e41-4dec3999506a,4877.73,Airfreight,
SC1,98487d76-12db-481b-90fe-81acaa497512,2013-08-04 00:38:22,Cherryl Vandine,8dc79852-b00e-430f-ae89-8014a4405043,4237.61,Same-Day Delivery,BILLINGBLOCK
SC1,ece0ef80-e205-4645-86f4-83729fc1dda0,2016-07-21 11:39:30,Yanira Gottfried,286963b4-9587-470a-955e-fd6c3f1e31d3,3480.0,Third-Party Logistics (3PL),
SC1,f3b88b63-2841-4886-8af4-f2ab357a0c0c,2013-10-18 02:40:33,Alejandro Atwood,96dfc8b2-5a06-4eb6-a1fd-1078620240bb,4254.2,Same-Day Delivery,
SC1,242ca155-cb6f-4f3e-a5f9-01ccf051ddff,2010-10-12 02:15:30,Cher Ehrmann,7afcca2e-41f2-4ed5-acd1-883e0a0175e0,10336.1,Rail Transport,
SC1,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,2018-03-28 07:56:47,Alvin Malin,6c7e8b3e-06d1-40a6-a5c1-b307f0eb082b,3340.58,Sea Freight,
SC1,c4fb9d87-099e-4119-a129-1d5d51f7c0d3,2014-10-27 12:40:58,Summer Fusaro,286963b4-9587-470a-955e-fd6c3f1e31d3,5178.6,Special Handling,
SC1,331ab564-5ae6-4c19-adbb-61ab2770e5da,2011-08-09 12:44:47,Lessie Scheck,81a0c186-21cf-4154-ab44-22a811b850f9,5498.23,Temperature-Sensitive,
SC1,0ed63dcc-604e-4b9b-a54e-b52e22ae917e,2014-08-25 15:56:39,Irene Llanas,1fe2747d-51d0-47d4-9b33-e3dae5a73dc2,798.99,Airfreight,
SC1,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,2019-10-02 16:43:41,Ceola Harry,07abd21e-962c-4416-8b48-6726fa14dfc3,2179.13,Standard Delivery,
SC1,b2bd3fe0-7495-43f4-9385-d699aa195270,2016-06-22 23:16:55,Leontine Sifford,7d460e34-ed49-4b8b-ac3f-6eb1e16351cc,14615.16,Same-Day Delivery,
SC1,1909703b-6cb3-471f-adaa-3a123b9ba1a5,2014-10-20 22:33:39,Francina Bevington,7afcca2e-41f2-4ed5-acd1-883e0a0175e0,9668.18,Truck Transport,
SC1,09493264-d2e3-4a42-aea8-a8b71906c39b,2014-09-18 08:10:33,Tasia Snelgrove,f5f498e9-7f35-4c30-b042-1fd861163e11,12625.96,Rail Transport,
SC1,887ddc00-68de-4d13-8dde-6e60cab63277,2018-04-01 01:37:59,Anna Hulings,474589e6-4103-4fd3-8ccd-3f078fed723d,9989.42,Truck Transport,
SC1,ff28e3d1-4d62-449a-a1d8-d90e41b98b82,2013-07-19 15:24:20,Gloria Ashburn,45c89a4f-7e4c-4175-af8f-4fa94c61450b,3759.86,Courier Service,
SC1,4c10a44e-ea03-445e-b8a9-54051266b042,2011-06-21 19:09:31,Jamie Mcclellan,00d277b4-f5fa-4821-95ee-9a6158c52b2c,3380.32,Same-Day Delivery,
SC1,7f1002ef-87a4-4b26-81b8-4bee67a16b28,2013-08-13 21:51:24,Lora Rieder,2b8713f6-822c-46e7-983d-8038730bad96,14646.95,International Shipping,
SC1,6c6d9144-799d-4b85-af5a-32bc7495d5d1,2010-06-13 15:36:31,Roy Ortego,58765d85-f02b-4238-90ec-87cb67bc6fb0,10774.44,Standard Pallet,
SC1,9c20cb60-8dc8-4d60-90b0-b130b214e48d,2011-05-09 14:49:49,Lucina Boyers,df1f4760-5030-4cee-bf78-49b9825ae2f8,13285.86,Local Delivery,
SC1,b703d2d3-5592-434b-85df-f9f3c83aadb8,2014-09-03 06:09:18,Suellen Noecker,961ee6a8-93b8-4e3b-a73e-580408c6ca60,816.85,Post Office,
SC1,b4099d41-b549-4547-81b7-cdd002152fa2,2011-08-23 18:48:07,Irene Llanas,7a548999-182c-4efa-9ace-f4dd1733b2ce,7123.38,Drop Ship,
SC1,6268b82c-0ee0-4e0e-82e3-cdd6edac8e6e,2017-11-25 13:01:21,Roy Ortego,96fd9147-3341-47b5-9c06-c87ac5dbd3ce,13063.51,Same-Day Delivery,
SC1,265340e7-a106-432c-8cc6-3e84a1bc30b6,2013-11-23 09:23:55,Melissia Kreidler,96fa87a5-ecf6-4b7a-94bf-67e051b0a7eb,6472.39,Sea Freight,
SC1,1e2718f9-c468-48df-a641-cbd3aeb332d8,2014-03-01 06:26:24,Marcela Ye,1fd6d23d-12b0-4b1c-ad1a-5476a73004b8,8278.73,Standard Pallet,
SC1,4c723bb8-d3b7-4059-ac33-8e342d61ce57,2017-09-05 22:27:28,Lucina Boyers,00d277b4-f5fa-4821-95ee-9a6158c52b2c,6357.31,Airfreight,
SC1,fe3ff5bf-a71f-4b55-8c56-df3f326044a7,2010-06-06 13:50:12,Felice Cover,4c7c45ef-1b5c-4c4a-bbb0-f674ede0b83d,5781.86,Temperature-Sensitive,
SC1,1f2a0a2f-a701-4446-910f-9ed56bc21d9b,2016-03-30 12:48:15,Alvin Malin,c8f2b801-4d82-4554-806d-3f2b71328d3e,9893.0,Rail Transport,
SC1,9fb1c0dc-6b59-4fa3-bc2b-2051cf1de62b,2012-08-30 18:33:03,Lillian Wheaton,12fb56cd-bcac-480f-9068-07b40f700263,3753.76,Rail Transport,
SC1,c430686e-68ac-44a5-9c5b-da78879e8803,2016-04-18 11:55:23,Yanira Gottfried,22731e71-b626-4711-affa-18d3fc07662a,5696.51,Same-Day Delivery,
SC1,67fa2a98-c98a-48da-b32f-346e52c7d0eb,2016-02-25 08:31:13,Alvin Malin,df12b4c1-ffd2-4ed3-8209-af5a77681129,4161.91,Rail Transport,
SC1,d2759c56-cb20-45c7-8485-758f3d5080cf,2015-09-25 22:02:10,Felice Cover,b9194953-90ed-4178-8b3e-21353d33b700,1782.61,Post Office,
SC1,0025a1cb-68d5-4125-af27-5c306aca1937,2010-08-16 08:26:29,Francina Bevington,f062ff80-c1db-43b8-91da-e63f0b737c4c,14873.14,Sea Freight,
SC1,eac846d7-1f27-47a9-833d-2151a9c09db4,2012-10-20 10:09:09,Leontine Sifford,961ee6a8-93b8-4e3b-a73e-580408c6ca60,12048.52,Airfreight,
SC1,35c4cc56-38a7-48cb-ad63-d629c203483e,2013-11-02 01:35:50,Sharyn Laxton,58765d85-f02b-4238-90ec-87cb67bc6fb0,1064.58,Post Office,
SC1,4ca61e37-9a84-4f25-babd-18ea054c53bf,2015-01-12 04:16:28,Irene Llanas,577559c2-460e-4662-b8f7-5dda465d9525,7278.85,Standard Pallet,
SC1,c6943655-f8ee-47b2-bf8e-302e27e8b721,2019-09-30 03:23:06,Lang Winkler,a8f935b7-9ed4-4145-b5ff-e46455a52cfe,14511.83,Express Delivery,
SC1,b2a95c99-c746-47b9-9499-0dd1580421dc,2012-07-08 10:12:58,Kenia Romine,96fa87a5-ecf6-4b7a-94bf-67e051b0a7eb,10409.33,Courier Service,
SC1,288de4c0-e0c0-4d8d-ae24-26be376bd11b,2010-12-20 16:06:34,Lillian Wheaton,474589e6-4103-4fd3-8ccd-3f078fed723d,13461.92,Next-Day Delivery,
SC1,593ace1b-11be-4075-a455-250906bfa743,2017-07-29 01:15:59,BATCH_JOB,3c3c7c61-a6d8-40ab-9cbf-190e7fcd15e8,13251.1,Hazardous Materials,
SC1,096c762a-bce7-4836-b1e4-5a720a32d2a7,2013-04-05 07:26:34,Margene Hamil,96fa87a5-ecf6-4b7a-94bf-67e051b0a7eb,3627.31,Pickup by Customer,
SC1,d0c1ecfa-f50a-4ec4-a0a3-632980e9f00c,2010-02-19 07:08:01,Kenia Romine,2b8713f6-822c-46e7-983d-8038730bad96,14928.74,Hazardous Materials,
SC1,d081fa24-dc70-4ab2-be28-9232002e7243,2013-05-07 23:31:27,Alejandro Atwood,1fe2747d-51d0-47d4-9b33-e3dae5a73dc2,13644.09,Standard Pallet,
SC1,598c38e9-2f3a-4c75-a20c-00d0b3f5a7f3,2017-06-07 17:47:06,Irene Llanas,71204bb9-1a33-445b-972f-a887f0bacff0,13748.7,Temperature-Sensitive,
SC1,b4032ec9-52af-4645-a4e7-137034454219,2011-04-07 21:16:22,Lillian Wheaton,7f1d80f0-f5d5-4e30-9372-cf8b3a36887a,5121.51,Sea Freight,
SC1,302bcf29-d00d-4177-8062-0660f9aace2f,2014-04-06 17:13:21,Bradford Amarante,7afcca2e-41f2-4ed5-acd1-883e0a0175e0,4603.97,Post Office,
SC1,586a08e7-4042-40e4-9c2b-cbf42992b518,2012-11-23 19:05:20,Kenia Romine,6599d516-e90d-440d-ae83-11893d940da6,2816.88,Express Delivery,
SC1,cf8bbeeb-7d01-493b-b7ba-2130c3886894,2017-12-21 19:27:57,Margene Hamil,8f1c110f-a97b-43de-af7d-64b47d532e56,10494.66,International Shipping,
SC1,cc31def4-21d8-4353-b293-6e3f57437cef,2017-04-25 21:16:55,Luisa Solar,961ee6a8-93b8-4e3b-a73e-580408c6ca60,13091.12,Rail Transport,
SC1,a5fc9565-f478-45e1-acca-062f8ac46ced,2010-05-13 11:41:07,Yanira Gottfried,f3b93d9b-09d0-4386-beba-b7bdba319d2c,9629.83,Local Delivery,
SC1,59cf05ec-5ec9-4441-b2f4-e6377d87f768,2011-01-25 00:21:15,Lavonna Haymon,45c89a4f-7e4c-4175-af8f-4fa94c61450b,719.09,Airfreight,
SC1,3feafbc7-5b4e-4bf2-aa65-382c2db36c22,2017-02-03 05:17:40,Alfonso Wernick,9747823f-8944-4520-ae6d-3f06141d9048,11752.38,Airfreight,
SC1,313a6899-e5fd-424d-a5e4-8f3847639e7b,2018-01-27 22:41:49,Lillian Wheaton,09c6abe0-1c27-4335-8eb5-81d65159daa0,1815.29,Truck Transport,BILLINGBLOCK
SC1,ca0ef260-13aa-4989-8206-bbadb7812887,2019-10-10 22:33:54,Margene Hamil,12fb56cd-bcac-480f-9068-07b40f700263,12944.4,Pickup by Customer,
SC1,f5565d91-3161-44d6-928a-43d1f2725114,2016-08-13 16:06:58,Tyree Decastro,b9194953-90ed-4178-8b3e-21353d33b700,11234.09,Standard Pallet,
SC1,92d4cfcc-3fb9-4419-a250-63647a6f1a60,2012-01-15 13:38:31,Lavonna Haymon,8dc79852-b00e-430f-ae89-8014a4405043,8750.39,Hazardous Materials,
SC1,f8e0ac65-b477-4547-ba35-68c8fbf6ffba,2011-11-23 12:14:54,Alvin Malin,12fb56cd-bcac-480f-9068-07b40f700263,3446.86,Sea Freight,
SC1,9d8f4bb7-c178-43b8-965c-c3a04b939b49,2017-03-16 19:49:54,Rachel Onorato,8dc79852-b00e-430f-ae89-8014a4405043,2363.28,Sea Freight,
SC1,205fa6a8-acc6-44d4-981f-b6dd25483f04,2018-02-17 08:12:03,Roy Ortego,93cd473a-3901-4333-89ed-bc5cbc30cfb0,931.44,Express Delivery,
SC1,36546e96-33ae-499d-a20e-d3091b965442,2014-12-23 21:25:05,Cherryl Vandine,7b2fb7c6-9138-4632-b29b-3f083d080f47,12270.33,Local Delivery,
SC1,b7e08ad2-df24-487b-90c0-4aeade74228e,2011-01-04 10:45:22,Margene Hamil,28952b9d-fb6c-428a-b22c-abc9c57b6619,13127.93,Pickup by Customer,
SC1,e5eeffa3-0504-48f5-9ac1-52ced80d478f,2014-11-14 04:21:17,Alfonso Wernick,96dfc8b2-5a06-4eb6-a1fd-1078620240bb,7711.45,International Shipping,
SC1,7b2b0956-f225-485b-a252-35e0e75f1686,2016-11-24 13:24:30,Leontine Sifford,52a69d1e-220e-48cf-8d91-170a08863760,1755.49,Rail Transport,
SC1,5d04665f-5c97-40fe-bf1b-b331e407a3c9,2016-12-20 03:33:22,Gloria Ashburn,9747823f-8944-4520-ae6d-3f06141d9048,9628.2,Third-Party Logistics (3PL),
SC1,3e2c428e-dd6e-44be-b1b1-262fe9cdd6d0,2009-09-19 18:25:22,Ceola Harry,22731e71-b626-4711-affa-18d3fc07662a,5781.55,Hazardous Materials,
SC1,efe333ff-8faf-4cb9-a429-bb9fe657faff,2011-11-23 17:58:27,Orville Sheilds,879b3581-2aa2-412a-aad1-507058cb69a0,11786.88,Third-Party Logistics (3PL),
SC1,90f3dc61-72ce-482e-87f4-96e69018135f,2018-07-21 12:57:47,Lavonna Haymon,09c6abe0-1c27-4335-8eb5-81d65159daa0,3721.37,Drop Ship,
SC1,e4c7b7b0-4d70-4269-b929-c4d6efc9ed16,2015-08-04 15:59:30,Gloria Ashburn,562bb1ef-b089-4dbb-a800-2f3f878d3f59,14146.87,Sea Freight,
SC1,3537b40b-684b-4a23-9834-38c458809854,2014-08-20 08:21:24,Alejandro Atwood,0f1c341e-374b-4d83-9ba5-138b925fc19f,3224.37,Third-Party Logistics (3PL),
SC1,a5a36a11-c288-4933-8923-73a46d77771b,2010-05-05 08:41:55,Lora Rieder,9747823f-8944-4520-ae6d-3f06141d9048,9510.08,Rail Transport,
SC1,cfd30fd8-d675-4bdb-86b5-fa4913ed5127,2019-11-17 11:21:29,Emilio Sones,c043249d-390e-4dc7-b834-c48d1f579b75,12233.79,Standard Delivery,
SC1,601cd53c-d3d8-49ce-9425-8cc568c43f68,2019-04-14 23:31:19,Cher Ehrmann,28952b9d-fb6c-428a-b22c-abc9c57b6619,10618.19,Local Delivery,
SC1,6162cfa5-492f-4bdc-8fc2-4942da7634b9,2019-10-06 10:25:35,Gloria Ashburn,574ab7fd-d3af-4312-8e41-4dec3999506a,3708.48,Airfreight,
SC1,36209111-f553-4930-8fac-614903ec9dfe,2009-05-24 23:28:11,Gloria Ashburn,52a69d1e-220e-48cf-8d91-170a08863760,3576.91,Same-Day Delivery,
SC1,e24568db-36f7-4d95-a230-190e186e7374,2017-10-03 23:42:48,Marcela Ye,71810e60-d8d3-49be-a093-258d3d8b254e,2543.75,Same-Day Delivery,
SC1,c7c93758-1441-414f-b58a-890823784f5c,2016-04-30 14:27:39,Jamie Mcclellan,78a95b93-bb6e-4b4c-baa7-e4bb085babc2,2123.12,Airfreight,
SC1,148a8c8c-ab4b-4e78-a9ef-552f4b6cb3c1,2014-11-29 13:16:19,Suellen Noecker,f3b93d9b-09d0-4386-beba-b7bdba319d2c,13165.05,Special Handling,
SC1,2e4dcec2-7f40-4a11-89d3-da2e81be8824,2016-08-28 14:29:59,Roy Ortego,45c89a4f-7e4c-4175-af8f-4fa94c61450b,13397.65,Third-Party Logistics (3PL),
SC1,aa3eba0e-9ac4-4c3c-bb23-2c82712c9cbe,2014-04-12 13:23:24,Lang Winkler,4c7c45ef-1b5c-4c4a-bbb0-f674ede0b83d,5063.59,Standard Pallet,
SC1,60827af4-939a-4613-b646-6c7c1d8928dc,2012-05-07 11:44:28,Francina Bevington,03bbd7d4-18df-4ded-b406-73db2c76a85e,14198.91,Truck Transport,
SC1,a9513fef-8bbb-435e-b4b1-86ccfc9c702f,2012-10-15 19:27:06,Leontine Sifford,96fd9147-3341-47b5-9c06-c87ac5dbd3ce,6946.73,Next-Day Delivery,
SC1,53f938a3-9349-4b32-af7f-b99656fb86a8,2015-07-07 17:26:11,Lavonna Haymon,df1f4760-5030-4cee-bf78-49b9825ae2f8,13500.96,Local Delivery,
SC1,0b8ab329-01df-4f08-866d-72aa5a9f6b42,2016-07-15 17:17:16,Roy Ortego,f062ff80-c1db-43b8-91da-e63f0b737c4c,11003.38,Sea Freight,
SC1,8427daaf-3276-4431-83ee-bface8127c89,2018-08-31 01:42:47,Francina Bevington,9c352a23-55e8-4409-b732-06fa3223664d,5490.57,Standard Pallet,
SC1,5ee019b7-e2dd-4066-bee5-f3bd7a3a12bb,2012-09-14 21:41:56,Rachel Onorato,96fa87a5-ecf6-4b7a-94bf-67e051b0a7eb,9954.37,Next-Day Delivery,
SC1,99f142de-f79a-430f-b7c4-0e1d77db8e64,2019-10-08 08:52:03,Yanira Gottfried,49f27ced-4958-4a53-a8b6-94d4b4912e0e,8286.49,Airfreight,
SC1,56ece288-af54-491a-a114-c73742435271,2013-07-14 18:26:02,Lang Winkler,6e2da7da-0e0c-4c0d-85db-edcab365394f,6235.55,Drop Ship,
SC1,47ddebd6-7d59-4930-8d4f-042f8ebe5827,2015-07-18 02:13:09,Marita Creagh,52a69d1e-220e-48cf-8d91-170a08863760,1841.75,Post Office,
SC1,e646d301-78b8-43cc-b1c9-0437daa6d1d7,2011-11-02 06:56:19,Roy Ortego,674228d9-891c-44c0-a551-65eddae14d76,11623.04,Pickup by Customer,
SC1,86ab4680-514c-4261-a8ab-a53487cde147,2019-07-31 02:18:01,Irene Llanas,8e2dcfda-7ce1-40ed-a086-3d3984e27420,4562.98,Airfreight,
SC1,1634917b-481b-491b-96ba-a5da0ada211b,2013-06-22 12:23:09,Marcela Ye,d82147e3-6ab4-4856-8817-5846d4b96aed,14725.48,Special Handling,
SC1,89b4e14c-09bf-4151-bdc3-aadebd5e60e7,2014-11-26 12:03:01,Lavonna Haymon,9747823f-8944-4520-ae6d-3f06141d9048,3292.48,Airfreight,
SC1,a76d162e-8802-4220-8da6-0fa4dfd6fb05,2013-05-01 12:12:19,Lawerence Pintor,52a69d1e-220e-48cf-8d91-170a08863760,13532.21,International Shipping,
SC1,c9318886-c0e5-40d2-b72b-04262501b16d,2015-05-14 18:06:30,Francina Bevington,00d277b4-f5fa-4821-95ee-9a6158c52b2c,10734.8,Express Delivery,
SC1,8ba8d54f-40d2-44d3-82a0-5012b7e6d417,2018-04-11 06:17:38,Dominica Kirkley,e5274af8-7ce9-4492-9af4-b6dc14082a1a,8573.67,Next-Day Delivery,
SC1,9b71e70f-7392-4361-8544-fca1cdd323a4,2016-04-01 13:06:10,Marcela Ye,7a548999-182c-4efa-9ace-f4dd1733b2ce,1002.52,Sea Freight,
SC1,21bb2498-bcdf-46aa-b150-a98cb9b72c60,2019-08-26 16:10:46,Lang Winkler,a3fa7f21-4aa0-4213-99ec-9c9ea22c6ff0,1206.25,Next-Day Delivery,
SC1,1cc0dae1-c432-4fc6-a82f-6f7c0954a7e2,2014-01-28 00:09:09,Ceola Harry,81a0c186-21cf-4154-ab44-22a811b850f9,729.28,Sea Freight,
SC1,3c49a383-6a0d-42d0-b420-648f7d5433b3,2015-06-08 19:24:10,Lang Winkler,58a1ea62-b483-4466-9ca3-75f0a4300197,3905.82,Post Office,
SC1,ee9da657-38df-4da1-b1a1-ca3798638e90,2016-01-03 01:56:58,Karri Ptacek,7afcca2e-41f2-4ed5-acd1-883e0a0175e0,12339.39,Special Handling,
SC1,47e20fb0-7b74-4527-aa53-49a283d709a9,2019-07-26 00:48:20,Gloria Ashburn,04bcf728-5279-412e-a4ea-8649004fa151,10212.45,Truck Transport,
SC1,e509426d-56a3-4766-ad88-4fa61da61843,2016-01-09 04:38:34,Dominica Kirkley,f5f498e9-7f35-4c30-b042-1fd861163e11,14304.03,Sea Freight,
SC1,224af027-3ea8-455e-abc5-70e7ed8d8c9c,2019-06-19 04:41:10,Kristen Eckhoff,961ee6a8-93b8-4e3b-a73e-580408c6ca60,13493.61,Same-Day Delivery,
SC1,0e1a3aa3-2b71-4b1a-9821-c837c62de155,2017-02-24 06:53:08,Tyree Decastro,71204bb9-1a33-445b-972f-a887f0bacff0,10980.35,Rail Transport,
SC1,a924591a-676c-4ac9-af6f-9ac0c60174e8,2016-08-06 20:04:50,Cherryl Vandine,df1f4760-5030-4cee-bf78-49b9825ae2f8,8598.91,Sea Freight,
SC1,e1cb5cda-d961-43f9-821e-d17cca6d9ce9,2015-05-14 12:03:19,Melissia Kreidler,2b8713f6-822c-46e7-983d-8038730bad96,2429.82,Hazardous Materials,
SC1,a859cc49-d576-4d68-868c-6b393c01eedd,2011-07-19 06:43:05,Bradford Amarante,8e2dcfda-7ce1-40ed-a086-3d3984e27420,13222.93,Third-Party Logistics (3PL),
SC1,20bbc4d3-0928-42e3-83a5-74c2a4b9e6a2,2015-03-31 06:16:35,Kristen Eckhoff,9747823f-8944-4520-ae6d-3f06141d9048,8455.12,Next-Day Delivery,
SC1,e8e325b2-c530-43f0-989e-435d20f45e9e,2010-02-04 19:05:25,Lessie Scheck,71810e60-d8d3-49be-a093-258d3d8b254e,12752.82,Same-Day Delivery,
SC1,da1919df-f3de-48b8-8519-db312a6b94fd,2010-11-17 04:11:09,Felice Cover,6776afd3-435a-40a2-ae97-e3c3af239742,2906.61,Truck Transport,
SC1,c4ad204f-7cb0-4f61-b888-cab9d9ec3f0c,2016-11-27 18:27:17,Anna Hulings,58539a65-9d4f-45c7-9db4-605ddbcaaf19,5508.41,Hazardous Materials,
SC1,09f2d2f0-cb9d-4783-af95-1e43714428a4,2019-11-02 12:24:59,Ward Weckerly,81a0c186-21cf-4154-ab44-22a811b850f9,2870.61,Rail Transport,
SC1,c0a0137b-6db6-4f05-a74a-f88a21d3b782,2016-10-29 14:10:37,Gloria Ashburn,c8f2b801-4d82-4554-806d-3f2b71328d3e,7547.11,Express Delivery,
SC1,7503077b-1849-4198-bf8c-9ef1cc9606ca,2012-12-16 18:59:51,Kristen Eckhoff,58a1ea62-b483-4466-9ca3-75f0a4300197,7642.66,Pickup by Customer,
SC1,e777082a-1274-4123-8e2d-fe6d388c9db2,2019-05-12 01:30:47,Kristen Eckhoff,3e7f22dc-efbf-48b4-bc34-643d186dbb62,8483.97,Hazardous Materials,
SC1,22371c71-3a27-46a1-983d-52ba7648e13c,2010-03-17 12:10:13,Kenia Romine,3e7f22dc-efbf-48b4-bc34-643d186dbb62,12753.1,Standard Pallet,
SC1,cc036b10-aa2d-4b81-bbd7-e702473e448c,2014-06-05 15:44:59,Lillian Wheaton,f3b93d9b-09d0-4386-beba-b7bdba319d2c,13092.63,Hazardous Materials,
SC1,d69b069b-5e38-4d8d-9a39-5e722cbb4aa7,2010-12-05 02:44:14,Lora Rieder,96dfc8b2-5a06-4eb6-a1fd-1078620240bb,4072.86,Courier Service,
SC1,a2e27661-cd98-44f6-a866-ed6fc98e7938,2009-10-27 16:06:21,Marita Creagh,96fd9147-3341-47b5-9c06-c87ac5dbd3ce,13678.92,Rail Transport,
SC1,81bcad18-53cc-4a5a-b0e3-d76426c9fe7c,2014-07-24 11:42:18,Luisa Solar,a3fa7f21-4aa0-4213-99ec-9c9ea22c6ff0,669.31,Next-Day Delivery,
SC1,3111ce4f-c2e3-4603-a29b-bbf7067ec6e5,2018-04-26 20:28:44,Marita Creagh,52a69d1e-220e-48cf-8d91-170a08863760,6029.3,Rail Transport,
SC1,8ed5a309-3f0a-47d8-9ea4-a06a3cacce2d,2012-07-18 01:33:05,Anna Hulings,2b8713f6-822c-46e7-983d-8038730bad96,608.71,Special Handling,
SC1,f05fa9ce-2fbb-497a-b47e-4ac326829566,2013-03-09 06:22:07,Gloria Ashburn,3e689214-7e7f-407a-a685-0fb7f1cb33e5,1219.6,International Shipping,
SC1,c42f6d27-0960-4216-a3ce-89bde82bdfa5,2018-10-12 16:36:57,Bradford Amarante,df1f4760-5030-4cee-bf78-49b9825ae2f8,14867.29,Airfreight,
SC1,171f1bca-ee15-47ba-921b-2e10ec7e5522,2013-04-28 13:53:33,Yanira Gottfried,71810e60-d8d3-49be-a093-258d3d8b254e,908.75,Temperature-Sensitive,
SC1,950fe010-cb23-4378-880f-e997e09e2f62,2014-08-29 09:21:32,Rachel Onorato,674228d9-891c-44c0-a551-65eddae14d76,7378.6,Standard Delivery,
SC1,10335082-ea48-44b2-9fe8-84f810a48299,2019-10-03 13:51:50,Jena Jeans,71810e60-d8d3-49be-a093-258d3d8b254e,11988.64,Local Delivery,
SC1,31a44b2f-d334-4dad-8c99-7db5be78e2ec,2011-11-04 13:37:55,Bradford Amarante,45c89a4f-7e4c-4175-af8f-4fa94c61450b,5357.28,Drop Ship,
SC1,ca6cb980-bc90-45a2-8a46-e3784b774ac2,2010-08-22 05:26:29,Alvin Malin,c63234a0-5522-49d8-9536-512492515307,4226.37,Post Office,
SC1,c0ce258b-0717-468f-89f3-da18ee5e7542,2010-09-06 02:45:01,Cher Ehrmann,6599d516-e90d-440d-ae83-11893d940da6,6125.25,Sea Freight,BILLINGBLOCK
SC1,fc868d72-c99e-4b01-bfcd-7f38cec57ad0,2018-05-30 23:23:48,Kenia Romine,0f1c341e-374b-4d83-9ba5-138b925fc19f,1368.35,Third-Party Logistics (3PL),
SC1,5ac64604-3cb4-42e1-a091-6d3cb8a38687,2018-04-29 05:46:18,Toby Narvaez,c63234a0-5522-49d8-9536-512492515307,10081.27,International Shipping,
SC1,b40c1ef4-6a79-4034-afad-681b042cf8b0,2013-10-06 13:53:15,Cherryl Vandine,9c352a23-55e8-4409-b732-06fa3223664d,995.73,Sea Freight,
SC1,50759c94-c6e0-4ab5-8b0f-578ee8d2324f,2017-06-14 04:49:30,Roy Ortego,7f1d80f0-f5d5-4e30-9372-cf8b3a36887a,2588.64,Hazardous Materials,
SC1,b8a2eb8a-b29e-4b5a-aa10-919ce069205f,2014-10-30 13:08:21,Bradford Amarante,6d104d28-d8bb-4969-ab32-50532b8b9be3,14730.39,Airfreight,
SC1,5c40fe2f-17bb-436e-bbff-0c936fe1fde1,2014-04-15 01:47:23,Leontine Sifford,04cfba35-8948-48e1-9cc9-ca83b622c290,7322.38,Hazardous Materials,
SC1,9e7f0912-b23d-4508-b46c-153814195757,2016-12-24 10:15:42,Ceola Harry,a3fa7f21-4aa0-4213-99ec-9c9ea22c6ff0,9060.28,Truck Transport,
SC1,c2d26c07-8b42-48f5-94de-e109ff514424,2010-05-23 02:53:29,Lillian Wheaton,0b1f77fd-7e5b-4a8a-8de3-ce4118a8d806,10962.58,Drop Ship,
SC1,1a0aacc4-0c7d-4731-af09-2be40e55c988,2011-08-22 15:00:05,Dominica Kirkley,10f599a4-022e-459d-9ac2-8420777715cc,1243.66,Airfreight,
